"taxa_id" "W" "detected_0.9" "detected_0.8" "detected_0.7" "detected_0.6"
"300" "36651" Inf TRUE TRUE TRUE TRUE
"301" "36656" Inf TRUE TRUE TRUE TRUE
"302" "1909432" Inf TRUE TRUE TRUE TRUE
"303" "5081" Inf TRUE TRUE TRUE TRUE
"304" "36650" Inf TRUE TRUE TRUE TRUE
"305" "60172" Inf TRUE TRUE TRUE TRUE
"306" "5077" Inf TRUE TRUE TRUE TRUE
"307" "69781" Inf TRUE TRUE TRUE TRUE
"308" "41063" Inf TRUE TRUE TRUE TRUE
"309" "5098" Inf TRUE TRUE TRUE TRUE
"310" "246267" Inf TRUE TRUE TRUE TRUE
"311" "89491" Inf TRUE TRUE TRUE TRUE
"312" "5094" Inf TRUE TRUE TRUE TRUE
"313" "28572" Inf TRUE TRUE TRUE TRUE
"314" "128442" Inf TRUE TRUE TRUE TRUE
"315" "37727" Inf TRUE TRUE TRUE TRUE
"316" "28564" Inf TRUE TRUE TRUE TRUE
"317" "1266744" Inf TRUE TRUE TRUE TRUE
"318" "68825" Inf TRUE TRUE TRUE TRUE
"319" "264951" Inf TRUE TRUE TRUE TRUE
"320" "5550" Inf TRUE TRUE TRUE TRUE
"321" "5551" Inf TRUE TRUE TRUE TRUE
"322" "63417" Inf TRUE TRUE TRUE TRUE
"323" "63400" Inf TRUE TRUE TRUE TRUE
"324" "63405" Inf TRUE TRUE TRUE TRUE
"325" "74035" Inf TRUE TRUE TRUE TRUE
"326" "63402" Inf TRUE TRUE TRUE TRUE
"327" "119676" Inf TRUE TRUE TRUE TRUE
"328" "5500" Inf TRUE TRUE TRUE TRUE
"329" "5501" Inf TRUE TRUE TRUE TRUE
"330" "199306" Inf TRUE TRUE TRUE TRUE
"331" "38946" Inf TRUE TRUE TRUE TRUE
"332" "1048829" Inf TRUE TRUE TRUE TRUE
"333" "121759" Inf TRUE TRUE TRUE TRUE
"334" "1681229" Inf TRUE TRUE TRUE TRUE
"335" "5037" Inf TRUE TRUE TRUE TRUE
"336" "33188" Inf TRUE TRUE TRUE TRUE
"337" "5583" Inf TRUE TRUE TRUE TRUE
"338" "91925" Inf TRUE TRUE TRUE TRUE
"339" "348802" 0 FALSE FALSE FALSE FALSE
"340" "212818" Inf TRUE TRUE TRUE TRUE
"341" "1033840" Inf TRUE TRUE TRUE TRUE
"342" "91928" Inf TRUE TRUE TRUE TRUE
"343" "5970" Inf TRUE TRUE TRUE TRUE
"344" "5584" Inf TRUE TRUE TRUE TRUE
"345" "82105" Inf TRUE TRUE TRUE TRUE
"346" "569365" Inf TRUE TRUE TRUE TRUE
"347" "86049" Inf TRUE TRUE TRUE TRUE
"348" "470704" Inf TRUE TRUE TRUE TRUE
"349" "1182553" Inf TRUE TRUE TRUE TRUE
"350" "89940" Inf TRUE TRUE TRUE TRUE
"351" "40354" Inf TRUE TRUE TRUE TRUE
"352" "1367422" Inf TRUE TRUE TRUE TRUE
"353" "979981" Inf TRUE TRUE TRUE TRUE
"354" "40355" Inf TRUE TRUE TRUE TRUE
"355" "254056" Inf TRUE TRUE TRUE TRUE
"356" "856822" Inf TRUE TRUE TRUE TRUE
