"taxa_id" "W" "detected_0.9" "detected_0.8" "detected_0.7" "detected_0.6"
"393" "365009" 0 FALSE FALSE FALSE FALSE
"394" "1940652" Inf TRUE TRUE TRUE TRUE
"395" "1257147" Inf TRUE TRUE TRUE TRUE
"396" "71600" Inf TRUE TRUE TRUE TRUE
"397" "50932" 2 FALSE FALSE FALSE FALSE
"398" "1217826" 0 FALSE FALSE FALSE FALSE
"399" "39416" 26 FALSE FALSE FALSE FALSE
"400" "337075" 1 FALSE FALSE FALSE FALSE
"401" "1174673" 0 FALSE FALSE FALSE FALSE
"402" "13348" Inf TRUE TRUE TRUE TRUE
"403" "13349" 0 FALSE FALSE FALSE FALSE
"404" "47236" Inf TRUE TRUE TRUE TRUE
"405" "383872" Inf TRUE TRUE TRUE TRUE
"406" "47238" Inf TRUE TRUE TRUE TRUE
"407" "4930" 0 FALSE FALSE FALSE FALSE
"408" "27291" 109 FALSE FALSE FALSE FALSE
"409" "1987369" 0 FALSE FALSE FALSE FALSE
"410" "114524" 0 FALSE FALSE FALSE FALSE
"411" "27292" 0 FALSE FALSE FALSE FALSE
"412" "1080349" 2 FALSE FALSE FALSE FALSE
"413" "4931" Inf TRUE TRUE TRUE TRUE
"414" "706196" Inf TRUE TRUE TRUE TRUE
"415" "28985" 0 FALSE FALSE FALSE FALSE
"416" "4911" 156 FALSE FALSE FALSE FALSE
"417" "48254" 0 FALSE FALSE FALSE FALSE
"418" "4950" 0 FALSE FALSE FALSE FALSE
"419" "45285" 0 FALSE FALSE FALSE FALSE
"420" "33169" 229 FALSE FALSE FALSE FALSE
"421" "45286" 69 FALSE FALSE FALSE FALSE
"422" "113608" 0 FALSE FALSE FALSE FALSE
"423" "1071379" 0 FALSE FALSE FALSE FALSE
"424" "27288" 106 FALSE FALSE FALSE FALSE
"425" "27289" 137 FALSE FALSE FALSE FALSE
"426" "4953" 171 FALSE FALSE FALSE FALSE
"427" "4956" 0 FALSE FALSE FALSE FALSE
"428" "1365886" 0 FALSE FALSE FALSE FALSE
"429" "4954" Inf TRUE TRUE TRUE TRUE
"430" "381046" 0 FALSE FALSE FALSE FALSE
"431" "1245769" 180 FALSE FALSE FALSE FALSE
"432" "588726" 169 FALSE FALSE FALSE FALSE
"433" "432096" 0 FALSE FALSE FALSE FALSE
"434" "34358" Inf TRUE TRUE TRUE TRUE
"435" "5478" 0 FALSE FALSE FALSE FALSE
"436" "566037" 260 FALSE FALSE FALSE FALSE
"437" "36033" 0 FALSE FALSE FALSE FALSE
"438" "42260" 0 FALSE FALSE FALSE FALSE
"439" "1535326" Inf TRUE TRUE TRUE TRUE
"440" "5476" 0 FALSE FALSE FALSE FALSE
"441" "5482" 103 FALSE FALSE FALSE FALSE
"442" "42374" 0 FALSE FALSE FALSE FALSE
"443" "273371" 0 FALSE FALSE FALSE FALSE
"444" "5479" Inf TRUE TRUE TRUE TRUE
"445" "497108" Inf TRUE TRUE TRUE TRUE
"446" "273372" Inf TRUE TRUE TRUE TRUE
"447" "36914" 0 FALSE FALSE FALSE FALSE
"448" "717741" 134 FALSE FALSE FALSE FALSE
"449" "717740" 0 FALSE FALSE FALSE FALSE
"450" "4958" 0 FALSE FALSE FALSE FALSE
"451" "4959" 137 FALSE FALSE FALSE FALSE
"452" "58627" 0 FALSE FALSE FALSE FALSE
"453" "4924" 0 FALSE FALSE FALSE FALSE
"454" "1788519" Inf TRUE TRUE TRUE TRUE
"455" "4920" 0 FALSE FALSE FALSE FALSE
"456" "45609" 236 FALSE FALSE FALSE FALSE
"457" "4929" 0 FALSE FALSE FALSE FALSE
"458" "340170" 117 FALSE FALSE FALSE FALSE
"459" "2315449" 112 FALSE FALSE FALSE FALSE
"460" "46583" 0 FALSE FALSE FALSE FALSE
"461" "5493" Inf TRUE TRUE TRUE TRUE
"462" "45354" 0 FALSE FALSE FALSE FALSE
"463" "498019" 0 FALSE FALSE FALSE FALSE
"464" "45357" 214 FALSE FALSE FALSE FALSE
"465" "1231522" 0 FALSE FALSE FALSE FALSE
"466" "418784" 0 FALSE FALSE FALSE FALSE
"467" "36911" 0 FALSE FALSE FALSE FALSE
"468" "27320" 0 FALSE FALSE FALSE FALSE
"469" "2163413" 0 FALSE FALSE FALSE FALSE
"470" "27322" 0 FALSE FALSE FALSE FALSE
"471" "2576851" 1 FALSE FALSE FALSE FALSE
"472" "353897" 1 FALSE FALSE FALSE FALSE
