"taxa_id" "W" "detected_0.9" "detected_0.8" "detected_0.7" "detected_0.6"
"404" "1986077" 429 FALSE FALSE TRUE TRUE
"405" "2040699" Inf TRUE TRUE TRUE TRUE
"406" "86788" Inf TRUE TRUE TRUE TRUE
"407" "1518595" Inf TRUE TRUE TRUE TRUE
"408" "1518593" 429 FALSE FALSE TRUE TRUE
"409" "1585466" 445 FALSE TRUE TRUE TRUE
"410" "209564" Inf TRUE TRUE TRUE TRUE
"411" "48861" Inf TRUE TRUE TRUE TRUE
"412" "161997" 432 FALSE FALSE TRUE TRUE
"413" "1486872" 0 FALSE FALSE FALSE FALSE
"414" "2054620" Inf TRUE TRUE TRUE TRUE
"415" "114962" Inf TRUE TRUE TRUE TRUE
"416" "116794" Inf TRUE TRUE TRUE TRUE
"417" "365009" 426 FALSE FALSE TRUE TRUE
"418" "248111" Inf TRUE TRUE TRUE TRUE
"419" "1940652" Inf TRUE TRUE TRUE TRUE
"420" "1257147" Inf TRUE TRUE TRUE TRUE
"421" "71600" Inf TRUE TRUE TRUE TRUE
"422" "50932" 448 FALSE TRUE TRUE TRUE
"423" "318770" Inf TRUE TRUE TRUE TRUE
"424" "1217826" 100 FALSE FALSE FALSE FALSE
"425" "39416" 283 FALSE FALSE FALSE FALSE
"426" "42251" Inf TRUE TRUE TRUE TRUE
"427" "337075" 0 FALSE FALSE FALSE FALSE
"428" "1174673" 432 FALSE FALSE TRUE TRUE
"429" "299475" Inf TRUE TRUE TRUE TRUE
"430" "13348" Inf TRUE TRUE TRUE TRUE
"431" "13349" 172 FALSE FALSE FALSE FALSE
"432" "47236" Inf TRUE TRUE TRUE TRUE
"433" "383872" Inf TRUE TRUE TRUE TRUE
"434" "47238" Inf TRUE TRUE TRUE TRUE
"435" "1541393" Inf TRUE TRUE TRUE TRUE
"436" "4930" 135 FALSE FALSE FALSE FALSE
"437" "27291" 246 FALSE FALSE FALSE FALSE
"438" "1987369" 110 FALSE FALSE FALSE FALSE
"439" "114524" 118 FALSE FALSE FALSE FALSE
"440" "27292" 100 FALSE FALSE FALSE FALSE
"441" "1080349" 134 FALSE FALSE FALSE FALSE
"442" "4931" Inf TRUE TRUE TRUE TRUE
"443" "706196" Inf TRUE TRUE TRUE TRUE
"444" "230603" Inf TRUE TRUE TRUE TRUE
"445" "28985" 124 FALSE FALSE FALSE FALSE
"446" "4911" 222 FALSE FALSE FALSE FALSE
"447" "48254" 109 FALSE FALSE FALSE FALSE
"448" "4950" 136 FALSE FALSE FALSE FALSE
"449" "45285" 131 FALSE FALSE FALSE FALSE
"450" "33169" 139 FALSE FALSE FALSE FALSE
"451" "45286" 129 FALSE FALSE FALSE FALSE
"452" "113608" 105 FALSE FALSE FALSE FALSE
"453" "1071379" 110 FALSE FALSE FALSE FALSE
"454" "27288" 109 FALSE FALSE FALSE FALSE
"455" "27289" 182 FALSE FALSE FALSE FALSE
"456" "4953" 141 FALSE FALSE FALSE FALSE
"457" "4956" 113 FALSE FALSE FALSE FALSE
"458" "1365886" 154 FALSE FALSE FALSE FALSE
"459" "4954" Inf TRUE TRUE TRUE TRUE
"460" "381046" 124 FALSE FALSE FALSE FALSE
"461" "1245769" 125 FALSE FALSE FALSE FALSE
"462" "588726" 219 FALSE FALSE FALSE FALSE
"463" "432096" 111 FALSE FALSE FALSE FALSE
"464" "34358" Inf TRUE TRUE TRUE TRUE
